householdID,total_ppl,own_rent,square_foot,household_income,number_pets,region,entertainment_spend_est,travel_spend_est,under_12,LL_passholder
346,0.0,own,2483,116364.15,2,Suffolk,3959.97,3477.14,0.0,No
347,2.0,rent,2587,89708.36,3,Middlesex,961.72,4392.89,2.0,Yes
348,2.0,own,3653,52711.44,2,South Shore,2864.82,4452.75,2.0,No
349,2.0,own,2246,83961.09,1,South Shore,3217.71,3342.57,2.0,No
350,1.0,own,3833,94603.52,1,Suffolk,4018.34,4711.13,1.0,No
351,3.0,rent,5623,55982.33,2,North Shore,1549.0,3801.76,3.0,No
352,1.0,own,2146,129099.29,1,MetroWest,4526.05,4374.27,1.0,Yes
353,1.0,own,3945,79523.67,1,North Shore,2491.83,3280.8,1.0,Yes
354,1.0,own,4153,102991.55,1,Suffolk,3595.19,4791.93,1.0,No
355,3.0,own,2238,122884.79,0,MetroWest,6456.32,4071.28,3.0,Yes
356,1.0,rent,2105,70510.04,1,South Shore,3631.75,4244.6,1.0,Yes
357,1.0,own,1721,69056.8,2,North Shore,2238.24,4079.07,1.0,No
358,1.0,own,3186,85474.37,2,Middlesex,3144.11,3688.12,1.0,No
359,1.0,own,1841,61267.73,1,South Shore,2854.06,4148.8,1.0,Yes
360,0.0,own,2467,121223.28,2,Middlesex,2853.07,3656.01,0.0,No
361,2.0,own,3088,69350.33,0,Suffolk,3794.82,3631.63,2.0,No
362,1.0,own,2434,89132.28,1,MetroWest,6699.19,4205.98,1.0,No
363,2.0,own,2727,74713.62,1,South Shore,3810.42,3462.99,2.0,No
364,2.0,own,2851,37740.73,1,South Shore,2494.02,3510.26,2.0,Yes
365,2.0,own,3333,126395.65,2,South Shore,3607.85,3826.08,2.0,No
366,3.0,rent,2588,39905.99,1,South Shore,4469.77,2144.14,3.0,No
367,2.0,rent,1809,59726.21,2,South Shore,2810.36,2735.86,2.0,No
368,1.0,own,3290,123756.05,1,MetroWest,4828.29,2807.26,1.0,No
369,1.0,own,2218,109368.15,0,Middlesex,3494.92,4368.73,1.0,No
370,1.0,own,2401,69205.71,2,Middlesex,1401.68,4995.67,1.0,No
371,0.0,own,2970,117627.49,1,Suffolk,2650.83,4481.76,0.0,No
372,1.0,own,2936,142243.43,1,MetroWest,4391.19,3902.68,1.0,No
373,1.0,rent,3397,57721.08,1,Middlesex,2227.9,3694.44,1.0,No
374,0.0,own,3060,103801.09,2,Middlesex,1657.06,4705.23,0.0,No
375,0.0,own,3783,84742.8,2,South Shore,3748.46,3985.9,0.0,No
376,2.0,rent,2941,91301.99,3,Middlesex,3654.32,4387.44,2.0,No
377,1.0,rent,2225,117993.75,2,MetroWest,5601.61,4426.16,1.0,No
378,2.0,own,2327,61764.97,3,South Shore,5196.62,4963.73,2.0,No
379,1.0,own,3533,111389.02,1,Suffolk,3560.41,4564.91,1.0,Yes
380,2.0,own,4283,114120.93,2,Middlesex,4114.35,5560.64,2.0,No
381,2.0,own,3149,68855.86,1,South Shore,4383.87,4733.65,2.0,No
382,2.0,own,2368,70396.64,1,Middlesex,2341.91,4602.57,2.0,No
383,1.0,rent,4174,93228.44,1,Suffolk,2327.92,4647.0,1.0,No
384,2.0,own,2831,61607.7,1,South Shore,3086.09,4736.44,2.0,No
385,2.0,rent,3368,71315.3,1,Middlesex,2992.45,4200.34,2.0,Yes
386,2.0,rent,4313,52521.1,0,North Shore,1536.45,3359.8,2.0,No
387,3.0,own,3657,98592.48,1,South Shore,2353.64,3537.18,3.0,No
388,1.0,own,4302,107012.47,3,Suffolk,2571.74,4122.67,1.0,No
389,2.0,rent,2524,80850.49,2,South Shore,3607.55,3389.04,2.0,No
390,2.0,rent,2471,57596.65,2,Middlesex,4280.96,4374.7,2.0,No
391,1.0,own,2434,79847.36,1,North Shore,1884.52,3215.0,1.0,No
392,2.0,own,2833,85459.53,2,Middlesex,3448.55,3935.67,2.0,No
393,2.0,own,3041,93638.51,2,Middlesex,3419.56,5465.06,2.0,No
394,1.0,own,3327,63685.51,2,North Shore,2151.01,3880.58,1.0,No
395,2.0,own,2395,82692.96,2,North Shore,1745.13,3264.89,2.0,No
396,2.0,own,3215,91053.53,2,MetroWest,3638.43,4597.69,2.0,Yes
397,2.0,own,3489,115256.18,1,MetroWest,3951.88,4257.88,2.0,Yes
398,2.0,own,2192,166580.16,2,MetroWest,5061.12,4974.23,2.0,Yes
399,0.0,own,1785,143405.92,1,Suffolk,4297.01,2591.75,0.0,No
400,2.0,rent,2263,68467.19,1,North Shore,1444.46,2704.47,2.0,No
401,2.0,own,2684,122497.01,1,MetroWest,4638.66,6004.5,2.0,Yes
402,2.0,own,2692,58727.57,1,Middlesex,2145.72,2784.78,2.0,No
403,2.0,own,1988,147785.84,2,Suffolk,3215.81,3657.9,2.0,No
404,2.0,own,4145,57870.47,2,South Shore,3911.09,4446.01,2.0,Yes
405,1.0,rent,2672,130341.16,2,MetroWest,5207.73,3680.08,1.0,No
406,1.0,own,1978,120252.49,0,MetroWest,4611.05,4229.02,1.0,Yes
407,2.0,rent,2241,74161.02,1,South Shore,3347.61,4116.11,2.0,Yes
408,0.0,rent,2335,87769.13,0,Suffolk,3217.08,2380.84,0.0,No
409,3.0,own,2770,94357.88,0,North Shore,2181.61,3549.72,3.0,No
410,1.0,own,3358,109392.13,2,Suffolk,3616.6,4246.34,1.0,No
411,2.0,rent,3156,72808.9,2,South Shore,1995.17,3494.11,2.0,No
412,2.0,own,3732,74031.33,1,Middlesex,2795.37,5006.16,2.0,Yes
413,1.0,rent,2193,87522.26,1,Suffolk,2261.43,4386.02,1.0,No
414,2.0,own,3711,127356.54,1,MetroWest,2942.7,4895.31,2.0,Yes
415,2.0,own,2684,47964.14,1,North Shore,3720.5,2750.02,2.0,No
416,1.0,rent,2058,84055.99,1,Middlesex,1321.96,2828.68,1.0,No
417,2.0,own,2286,90209.76,0,Middlesex,4039.43,3282.86,2.0,No
418,0.0,own,3926,117733.91,1,Suffolk,2645.11,4055.59,0.0,No
419,4.0,rent,4623,130576.78,1,MetroWest,4696.6,5000.85,4.0,No
420,3.0,rent,2744,120495.21,0,MetroWest,3995.21,5282.71,3.0,No
421,1.0,own,2926,61054.47,2,South Shore,3656.69,4496.34,1.0,No
422,3.0,own,3953,90825.27,1,Middlesex,3857.33,4898.64,3.0,No
423,3.0,own,2683,109233.82,1,MetroWest,4822.38,4078.58,3.0,No
424,2.0,own,3305,85233.01,0,Middlesex,3515.87,5244.89,2.0,No
425,1.0,own,2460,80360.92,0,Suffolk,4916.75,3272.75,1.0,Yes
426,0.0,own,2244,95317.65,2,MetroWest,5659.9,3263.58,0.0,Yes
427,1.0,own,3951,109673.59,1,South Shore,3540.1,3932.57,1.0,No
428,1.0,own,4895,117650.21,2,MetroWest,6355.03,3718.72,1.0,No
429,0.0,own,2809,100150.64,1,Suffolk,3613.79,3550.86,0.0,No
430,2.0,rent,3407,58915.44,2,North Shore,1962.38,2857.76,2.0,No
431,2.0,own,2702,56043.48,1,North Shore,1765.51,4035.39,2.0,No
432,2.0,own,2571,73094.12,2,South Shore,4645.63,3606.8,2.0,No
433,2.0,rent,2169,33727.31,2,Middlesex,4467.66,3570.34,2.0,Yes
434,,own,2715,101724.14,1,Suffolk,3488.19,4679.76,,No
435,3.0,own,2369,68052.16,1,South Shore,2741.29,3534.93,3.0,No
436,2.0,rent,2832,77785.55,1,South Shore,4137.01,3890.27,2.0,No
437,1.0,own,3341,77948.83,1,Suffolk,3249.62,4357.4,1.0,No
438,0.0,rent,3219,59819.82,1,Suffolk,3703.82,3831.19,0.0,No
439,1.0,own,4425,100368.62,1,South Shore,1210.07,5363.99,1.0,No
440,3.0,rent,2687,68248.14,2,Middlesex,2463.03,4992.99,3.0,No
441,3.0,own,3659,88881.39,2,Middlesex,4816.02,3394.49,3.0,No
442,2.0,own,3696,120320.47,1,MetroWest,5084.17,4111.68,2.0,No
443,0.0,own,3189,99883.77,1,Suffolk,3884.84,3538.34,0.0,No
444,2.0,own,2791,122398.66,0,Middlesex,4474.96,4642.21,2.0,No
445,2.0,own,4108,74669.47,1,South Shore,3414.58,4148.37,2.0,No
446,0.0,own,3866,128339.27,1,MetroWest,4568.26,5593.38,0.0,No
447,1.0,own,2728,109305.54,2,South Shore,3981.53,3936.6,1.0,No
448,2.0,rent,2347,54449.36,2,South Shore,3476.02,3098.44,2.0,Yes
449,1.0,own,2619,66329.31,1,North Shore,2864.96,3284.03,1.0,No
450,1.0,own,2079,65189.35,1,Suffolk,3873.45,2944.78,1.0,No
451,3.0,own,3190,55056.86,1,North Shore,3340.79,3443.53,3.0,No
452,2.0,own,2635,108527.33,1,MetroWest,5045.25,3931.16,2.0,No
453,2.0,own,3156,76653.84,0,MetroWest,4835.96,3598.43,2.0,No
454,1.0,rent,3058,73036.07,1,South Shore,4204.5,4250.06,1.0,No
455,3.0,own,5035,98718.59,2,Middlesex,3297.68,4318.9,3.0,No
456,2.0,own,2270,96703.33,3,Middlesex,4369.83,3857.61,2.0,No
457,0.0,own,3060,103294.29,1,MetroWest,5800.95,3681.07,0.0,No
458,0.0,own,2853,50795.21,1,North Shore,2884.52,3554.37,0.0,Yes
459,2.0,rent,2361,132854.39,1,MetroWest,5327.46,5535.06,2.0,Yes
460,1.0,rent,2247,55480.57,1,Middlesex,1017.79,3013.66,1.0,No
461,1.0,own,2819,73351.9,2,South Shore,2668.09,4062.58,1.0,No
462,2.0,own,3911,88341.79,1,MetroWest,3754.51,5548.42,2.0,No
463,1.0,own,3126,105061.02,1,Suffolk,2291.66,4053.03,1.0,No
464,2.0,own,3946,73334.93,2,South Shore,3889.1,4386.5,2.0,Yes
465,1.0,own,2532,73925.95,2,North Shore,2061.12,2157.99,1.0,No
466,2.0,own,2466,145366.06,0,MetroWest,3721.41,4036.98,2.0,No
467,3.0,own,2084,73497.77,1,Middlesex,3841.21,4322.26,3.0,No
468,1.0,own,3842,61255.59,2,South Shore,4179.79,3720.6,1.0,Yes
469,3.0,own,2674,28985.58,1,North Shore,2375.54,3103.47,3.0,No
470,1.0,rent,2472,48309.81,2,North Shore,1888.43,3914.56,1.0,No
471,0.0,own,4613,81565.91,0,South Shore,1948.49,4077.01,0.0,No
472,3.0,own,3737,99258.23,1,MetroWest,3665.23,4207.17,3.0,Yes
473,1.0,rent,2156,95602.47,3,Suffolk,3660.02,3117.99,1.0,No
474,2.0,own,3800,66007.03,1,South Shore,3440.55,3544.0,2.0,Yes
475,0.0,rent,3969,81080.44,3,South Shore,5072.67,3801.49,0.0,No
476,2.0,own,3562,68740.17,1,North Shore,2133.63,2786.99,2.0,Yes
477,2.0,own,4762,99362.98,1,MetroWest,5684.14,4711.03,2.0,No
478,2.0,own,2272,119590.23,2,MetroWest,6603.97,3368.62,2.0,No
479,1.0,own,3563,69789.96,0,South Shore,1107.12,3772.83,1.0,No
480,0.0,own,2065,104199.07,0,MetroWest,6050.78,4253.68,0.0,No
481,2.0,own,2386,66092.4,2,Middlesex,3516.58,4105.26,2.0,No
482,3.0,rent,2413,80304.0,2,Middlesex,2007.83,4622.11,3.0,No
483,2.0,own,2771,58267.65,2,South Shore,3071.27,3961.85,2.0,No
484,2.0,rent,2685,80772.02,1,MetroWest,5263.52,3301.97,2.0,Yes
485,1.0,own,4620,90439.81,0,South Shore,4316.55,4819.36,1.0,No
486,3.0,own,3758,94032.01,0,Middlesex,3870.92,5309.04,3.0,No
487,2.0,own,2893,91125.5,2,South Shore,4205.59,4282.89,2.0,No
488,2.0,own,3666,88964.72,2,North Shore,1536.15,3056.65,2.0,Yes
489,2.0,own,2705,82590.28,3,MetroWest,5115.35,4022.44,2.0,No
490,1.0,own,4343,117694.77,1,Suffolk,4121.48,4373.76,1.0,No
491,1.0,own,4080,83622.19,1,Suffolk,2216.16,4300.45,1.0,No
492,3.0,own,3199,112746.63,0,South Shore,1712.45,2781.66,3.0,No
493,1.0,own,3161,94128.52,2,Suffolk,3088.75,4172.28,1.0,No
494,2.0,own,4052,83132.95,1,South Shore,3599.82,4586.93,2.0,No
495,3.0,rent,2628,66099.67,0,North Shore,3467.96,3309.52,3.0,No
496,1.0,rent,4855,58523.48,3,North Shore,2577.5,3665.14,1.0,Yes
497,3.0,own,3524,75058.84,2,Middlesex,1840.57,5050.28,3.0,Yes
498,2.0,own,4315,136243.51,0,MetroWest,5994.28,4639.48,2.0,Yes
499,3.0,rent,3636,94387.71,2,North Shore,2645.34,2931.92,3.0,No
500,1.0,own,3295,53273.4,1,North Shore,2855.91,3952.8,1.0,No
501,2.0,own,1877,60969.79,2,South Shore,2982.35,3770.0,2.0,No
502,3.0,own,3261,101056.79,0,South Shore,3702.43,3985.69,3.0,No
503,1.0,own,4284,82045.66,1,Middlesex,4076.42,3999.56,1.0,Yes
504,2.0,own,3614,127942.53,1,Suffolk,3097.83,4193.67,2.0,No
505,1.0,rent,2856,60614.6,0,South Shore,3282.59,3109.21,1.0,No
506,2.0,rent,4388,117426.95,0,MetroWest,3559.96,5552.36,2.0,Yes
507,1.0,rent,3003,102780.75,0,MetroWest,3529.85,3610.96,1.0,No
508,2.0,own,2853,82371.45,1,Middlesex,3820.14,3793.73,2.0,Yes
509,1.0,own,2645,127589.42,3,Suffolk,3539.96,4072.87,1.0,Yes
510,2.0,own,4052,100168.19,2,MetroWest,4638.58,4455.44,2.0,No
511,2.0,own,2448,17329.71,1,North Shore,3863.33,2663.11,2.0,No
512,0.0,own,2469,103444.27,1,South Shore,5857.47,3573.09,0.0,No
513,1.0,rent,2067,66458.78,0,Middlesex,1234.76,5130.24,1.0,No
514,0.0,own,3673,114898.17,2,Suffolk,3894.1,3945.8,0.0,No
515,2.0,own,4485,81407.55,2,North Shore,3535.97,3928.37,2.0,No
516,2.0,own,2684,116360.99,1,Middlesex,2885.12,2289.89,2.0,No
517,2.0,own,3766,103298.15,2,Middlesex,1861.5,4131.72,2.0,No
518,2.0,rent,4440,73574.6,3,Middlesex,2177.09,4737.01,2.0,Yes
519,0.0,own,3222,80992.17,2,Suffolk,3065.75,5377.89,0.0,No
520,2.0,own,3829,75013.3,2,South Shore,1439.72,4380.97,2.0,No
521,2.0,own,2730,108355.49,1,Suffolk,3665.67,4484.43,2.0,No
522,2.0,own,2611,44392.02,2,South Shore,4024.89,3727.24,2.0,No
523,2.0,own,5076,38499.9,1,North Shore,1944.45,4340.1,2.0,No
524,2.0,own,1586,42459.37,1,Middlesex,4118.62,5215.46,2.0,No
525,1.0,rent,4523,101008.9,2,Suffolk,4748.95,4873.26,1.0,No
526,2.0,own,2786,136307.36,1,MetroWest,4003.27,3161.34,2.0,No
527,2.0,own,3776,110116.94,2,South Shore,3461.25,3355.27,2.0,No
528,2.0,own,2394,130561.06,1,MetroWest,3128.26,4746.51,2.0,No
529,2.0,own,3198,50463.62,1,Middlesex,2635.66,3260.94,2.0,No
530,2.0,own,1787,58517.45,2,North Shore,1128.07,3116.88,2.0,No
531,2.0,own,4109,72351.97,2,Middlesex,2570.61,3072.13,2.0,No
532,1.0,own,3422,88981.89,2,Suffolk,4536.19,5182.45,1.0,Yes
533,2.0,own,4359,112511.67,2,Middlesex,3590.15,4760.83,2.0,No
534,0.0,own,2716,106889.95,0,Suffolk,3259.34,3943.05,0.0,No
535,3.0,own,3484,88113.21,3,Middlesex,3434.09,4294.19,3.0,No
536,1.0,own,1789,79917.96,1,MetroWest,4560.49,3680.22,1.0,No
537,0.0,own,3712,95199.01,0,Suffolk,4917.59,5187.58,0.0,No
538,1.0,own,3288,33553.98,1,North Shore,2912.9,2652.2,1.0,No
539,3.0,own,3524,64834.89,1,South Shore,3120.65,4431.36,3.0,No
540,1.0,own,4157,127593.99,2,MetroWest,3457.08,4761.36,1.0,No
541,2.0,own,2657,131195.93,2,MetroWest,5281.23,3774.08,2.0,No
542,2.0,own,4311,93638.96,2,South Shore,3270.81,4309.47,2.0,No
543,2.0,rent,2054,108496.3,2,MetroWest,4700.34,3724.4,2.0,No
544,1.0,own,370,139978.13,0,MetroWest,6057.2,3917.27,1.0,No
545,1.0,own,4282,79670.9,2,Middlesex,3398.23,5442.61,1.0,No
546,1.0,own,4808,121741.68,2,MetroWest,5272.56,5356.92,1.0,Yes
547,1.0,rent,2020,58524.13,2,Middlesex,2597.69,3593.64,1.0,Yes
548,2.0,own,1998,57234.11,2,North Shore,2256.18,3521.19,2.0,No
549,1.0,rent,1791,107835.45,2,Suffolk,2933.42,4418.01,1.0,No
550,2.0,own,2041,67687.65,1,North Shore,3068.57,3559.85,2.0,No
551,2.0,own,4013,32395.98,0,South Shore,2944.92,4055.32,2.0,No
552,1.0,own,2198,138705.95,2,MetroWest,5538.52,5527.17,1.0,No
553,1.0,own,2536,85733.49,1,Middlesex,3654.12,5043.38,1.0,No
554,2.0,own,3758,102934.2,1,MetroWest,4437.59,4325.13,2.0,No
555,2.0,own,3200,66796.51,2,North Shore,2616.54,3051.61,2.0,No
556,0.0,own,3042,121348.8,2,MetroWest,3709.7,4828.11,0.0,No
557,1.0,own,2568,85149.99,2,Suffolk,4958.73,5344.23,1.0,No
558,1.0,own,2364,81835.96,1,Middlesex,3765.53,4450.45,1.0,No
559,1.0,rent,3061,77760.65,2,South Shore,3151.01,3985.28,1.0,No
560,0.0,own,4604,99388.05,2,MetroWest,3752.98,5541.65,0.0,Yes
561,2.0,rent,1466,79005.89,2,Middlesex,1892.64,4353.55,2.0,Yes
562,1.0,rent,3338,80431.7,2,South Shore,3359.71,3376.06,1.0,No
563,2.0,rent,2161,51669.84,2,Middlesex,3615.57,4531.42,2.0,Yes
564,2.0,own,2350,123296.81,1,MetroWest,6161.31,4840.59,2.0,No
565,1.0,own,3845,90410.44,2,South Shore,3391.39,4559.13,1.0,No
566,2.0,rent,2994,57630.93,0,Middlesex,4918.62,4610.39,2.0,No
567,1.0,own,2278,55427.68,0,South Shore,3455.86,3557.52,1.0,No
568,2.0,rent,3149,102211.98,1,MetroWest,4519.47,4625.61,2.0,No
569,2.0,own,3244,32791.95,3,North Shore,1078.96,2796.86,2.0,Yes
570,1.0,rent,1486,125782.81,1,MetroWest,3021.61,4168.59,1.0,No
571,2.0,rent,2853,68930.27,2,North Shore,3307.91,3206.6,2.0,Yes
572,2.0,own,3732,102192.12,1,South Shore,3938.37,3929.46,2.0,No
573,1.0,rent,2390,108802.85,2,Suffolk,2079.7,3241.34,1.0,Yes
574,2.0,own,1989,86142.39,2,Suffolk,3517.4,3676.18,2.0,No
575,1.0,own,3648,80343.39,1,Middlesex,3167.0,3489.92,1.0,No
576,1.0,own,3918,92711.73,3,Middlesex,1535.22,4431.37,1.0,No
577,1.0,own,3770,75426.91,1,North Shore,1056.64,3264.27,1.0,No
578,1.0,rent,1407,101000.04,0,Suffolk,2900.9,3216.24,1.0,No
579,2.0,own,2570,103039.51,1,MetroWest,3969.79,3814.08,2.0,No
580,1.0,own,3047,90168.89,2,MetroWest,3639.88,4587.74,1.0,No
581,0.0,rent,3057,73558.82,0,Suffolk,4170.8,5543.19,0.0,No
582,1.0,rent,2707,98645.64,1,Suffolk,3476.97,4041.71,1.0,No
583,2.0,own,2539,113557.45,0,MetroWest,5220.86,5017.66,2.0,No
584,3.0,own,4264,68599.99,0,North Shore,3678.44,4055.17,3.0,No
585,2.0,rent,3143,78847.18,1,Middlesex,4465.44,4199.9,2.0,No
586,2.0,rent,3514,81422.15,1,Middlesex,3152.38,4414.49,2.0,Yes
587,1.0,own,3029,109884.23,1,Suffolk,3193.09,4320.97,1.0,No
588,2.0,own,2414,114700.22,2,MetroWest,4703.46,4729.49,2.0,Yes
589,3.0,own,2408,42328.68,2,North Shore,1048.9,3183.18,3.0,No
590,1.0,rent,2751,89885.52,1,Suffolk,5893.88,2068.01,1.0,No
591,2.0,own,2976,68822.95,1,South Shore,3964.94,4265.94,2.0,Yes
592,3.0,own,2089,54376.86,2,North Shore,2111.07,3654.29,3.0,No
593,3.0,rent,4638,118794.34,3,MetroWest,6324.45,4129.22,3.0,Yes
594,2.0,own,4421,136142.55,2,Suffolk,3405.69,3577.07,2.0,No
595,2.0,own,3841,88641.71,3,MetroWest,6427.43,4776.38,2.0,No
596,2.0,own,3915,50690.06,2,South Shore,3603.29,3852.32,2.0,No
597,1.0,own,4369,87722.3,4,South Shore,4718.26,4399.75,1.0,No
598,1.0,rent,4071,83994.59,2,Suffolk,2552.48,4369.85,1.0,No
599,2.0,own,3608,59589.51,2,South Shore,3314.96,4017.15,2.0,Yes
600,1.0,own,2526,122376.35,1,Suffolk,3697.41,3555.99,1.0,Yes
601,1.0,rent,3442,103503.54,2,MetroWest,4773.0,2811.64,1.0,No
602,1.0,own,3850,84265.86,1,South Shore,4378.69,3666.95,1.0,No
603,1.0,own,2259,97441.38,2,Middlesex,2475.15,5746.57,1.0,No
604,2.0,own,1939,70271.95,1,South Shore,3511.19,3405.88,2.0,No
605,2.0,rent,3093,105873.57,2,MetroWest,4378.84,5293.25,2.0,No
606,1.0,rent,2403,90631.81,2,Suffolk,2949.76,3667.91,1.0,No
607,2.0,own,2934,68455.43,3,Middlesex,2995.7,4317.19,2.0,No
608,2.0,own,2870,60341.48,3,South Shore,2928.81,3534.19,2.0,No
609,2.0,rent,2133,47481.1,2,North Shore,2563.28,3206.04,2.0,No
610,2.0,own,4188,99044.08,1,South Shore,3630.48,4261.39,2.0,No
611,2.0,own,4330,103015.89,2,Middlesex,4221.1,4170.9,2.0,No
612,2.0,own,3435,90713.72,1,MetroWest,5656.15,4739.26,2.0,No
613,1.0,own,2333,77010.9,1,Suffolk,3907.31,3598.92,1.0,Yes
614,0.0,own,2620,68452.09,1,Suffolk,3018.57,3562.61,0.0,No
615,2.0,rent,3503,96627.03,2,MetroWest,4704.7,5101.26,2.0,No
616,0.0,own,3575,100275.34,1,Suffolk,3102.36,3981.42,0.0,Yes
617,3.0,own,2905,118356.17,2,MetroWest,5006.27,4278.36,3.0,Yes
618,1.0,own,4385,101959.06,1,South Shore,2758.18,4555.18,1.0,No
619,2.0,own,3372,68529.79,2,Suffolk,4095.02,4957.25,2.0,Yes
620,3.0,rent,3205,58205.37,2,South Shore,3746.7,3328.02,3.0,No
621,3.0,rent,2405,79094.96,1,MetroWest,6375.64,2628.39,3.0,No
622,2.0,own,4258,90800.84,2,North Shore,1810.4,3239.0,2.0,No
623,2.0,own,3478,88135.02,1,South Shore,4215.18,3917.32,2.0,No
624,2.0,rent,3131,79787.43,1,Middlesex,2425.16,3613.82,2.0,No
625,1.0,own,2787,134897.2,2,Suffolk,3347.64,3173.49,1.0,No
626,1.0,rent,1992,64877.45,2,South Shore,3959.63,3211.35,1.0,No
627,2.0,own,4197,73591.53,0,Middlesex,3895.36,5208.39,2.0,No
628,1.0,own,2022,86471.51,2,Suffolk,4367.34,4762.86,1.0,No
629,2.0,own,2732,77510.9,2,North Shore,3824.05,2426.63,2.0,No
630,3.0,own,4265,89437.17,2,MetroWest,2635.53,4383.31,3.0,Yes
631,1.0,own,1960,90975.47,1,Suffolk,1743.97,3532.42,1.0,No
632,3.0,own,3669,116443.82,2,South Shore,3826.19,4065.23,3.0,No
633,2.0,rent,2795,41656.61,2,South Shore,3772.59,3733.65,2.0,No
634,1.0,rent,3058,57801.64,3,Middlesex,3099.23,2660.3,1.0,No
635,1.0,rent,2206,54569.64,2,Suffolk,2951.34,4161.78,1.0,No
636,2.0,own,3377,134597.03,1,MetroWest,5980.22,4605.63,2.0,No
637,1.0,rent,1892,60390.93,1,North Shore,3009.49,2598.19,1.0,No
638,2.0,own,2536,90677.06,0,Suffolk,3980.44,3461.0,2.0,No
639,2.0,rent,2827,112242.9,3,Middlesex,2291.2,3708.53,2.0,No
640,2.0,own,4487,82239.59,1,South Shore,4636.33,4581.45,2.0,No
641,3.0,own,3849,73574.76,2,North Shore,2632.81,3841.62,3.0,No
642,1.0,rent,2746,74523.79,1,Middlesex,3096.94,3271.19,1.0,No
643,1.0,own,2105,98208.59,2,South Shore,2834.93,4628.32,1.0,No
644,2.0,own,4180,116268.76,1,Middlesex,2661.21,5903.31,2.0,No
645,2.0,rent,2216,47811.85,3,Middlesex,3536.73,1932.09,2.0,No
646,2.0,own,3021,73210.66,1,North Shore,3371.79,3889.94,2.0,No
647,2.0,own,2719,61062.58,0,South Shore,2810.48,3995.8,2.0,Yes
648,1.0,own,2799,47992.37,3,North Shore,1374.25,3206.34,1.0,No
649,1.0,own,2027,81077.33,2,Suffolk,1597.95,3556.64,1.0,No
650,1.0,rent,3991,98224.9,1,Middlesex,3074.86,4192.22,1.0,Yes
651,1.0,rent,3471,112675.99,1,Suffolk,4054.43,5598.49,1.0,No
652,2.0,own,2507,131029.9,1,MetroWest,6245.93,3927.69,2.0,No
653,1.0,own,4077,87643.5,3,Suffolk,2103.76,3959.62,1.0,No
654,2.0,own,2415,68971.37,2,South Shore,3611.4,3995.91,2.0,No
655,2.0,own,2666,86479.69,3,Middlesex,4677.2,2573.47,2.0,Yes
656,1.0,own,2227,59439.99,2,Suffolk,4764.58,3822.97,1.0,No
657,1.0,own,2379,57623.04,2,Suffolk,2797.19,4512.59,1.0,No
658,3.0,own,2802,84119.11,1,MetroWest,4249.31,3652.26,3.0,No
659,1.0,own,3708,61825.74,2,Middlesex,3615.54,4172.39,1.0,No
660,2.0,rent,2928,111595.06,0,Middlesex,3394.42,3557.6,2.0,No
661,1.0,own,2963,129364.82,1,MetroWest,4861.52,4583.78,1.0,No
662,2.0,rent,2934,110496.22,2,MetroWest,4851.26,4503.68,2.0,No
663,1.0,rent,3054,54619.83,1,Middlesex,4499.82,3812.17,1.0,No
664,2.0,own,2888,21233.27,0,North Shore,2143.05,3183.91,2.0,No
665,1.0,own,3725,81156.79,2,MetroWest,4902.15,4790.28,1.0,No
666,1.0,own,2556,119889.61,1,MetroWest,5246.98,3880.22,1.0,No
667,1.0,own,5396,15823.36,2,North Shore,690.63,3766.2,1.0,Yes
668,2.0,own,2775,51547.6,2,North Shore,2023.86,4289.97,2.0,Yes
669,2.0,own,4197,66502.8,0,South Shore,2936.99,3661.82,2.0,No
670,1.0,own,4637,77732.41,0,South Shore,2750.15,3976.97,1.0,No
671,2.0,own,4921,55112.52,3,North Shore,2717.02,3956.06,2.0,No
672,2.0,rent,2964,98812.82,1,Middlesex,3171.51,2919.67,2.0,No
673,2.0,own,3403,60510.26,1,North Shore,2079.97,3351.88,2.0,No
674,2.0,own,2943,70817.34,1,North Shore,1872.88,3871.21,2.0,Yes
675,1.0,rent,2794,87124.75,3,South Shore,4157.68,4898.78,1.0,Yes
676,1.0,own,3879,66252.05,2,Middlesex,2935.73,3283.55,1.0,No
677,1.0,rent,1623,72511.0,1,South Shore,4671.79,3602.92,1.0,Yes
678,2.0,own,3823,47904.9,1,Middlesex,2942.81,4893.05,2.0,No
679,3.0,rent,2720,97157.27,2,MetroWest,4945.16,3561.43,3.0,No
680,3.0,own,3741,95127.78,1,MetroWest,5987.5,4585.02,3.0,No
681,2.0,rent,3702,94596.61,3,MetroWest,6254.39,3934.12,2.0,No
682,3.0,own,2686,64527.47,1,South Shore,3094.61,4273.82,3.0,No
683,0.0,own,2682,51527.17,2,South Shore,3506.03,4130.17,0.0,No
684,3.0,rent,2225,71448.64,2,Middlesex,2166.29,4609.88,3.0,No
685,3.0,rent,2540,102560.97,2,MetroWest,5664.39,4290.82,3.0,Yes
686,3.0,own,3477,58726.15,3,Middlesex,2791.02,3321.92,3.0,No
687,1.0,rent,1299,123339.93,1,MetroWest,3603.87,4662.46,1.0,No
688,2.0,own,3184,126447.36,1,MetroWest,4510.6,4128.52,2.0,No
689,2.0,rent,2725,49096.94,2,North Shore,2574.47,3896.98,2.0,Yes
690,2.0,own,3848,154252.5,2,MetroWest,4343.49,5287.49,2.0,No
691,2.0,own,2338,44471.88,2,North Shore,3359.34,3485.04,2.0,No
