"householdID","est_inc_USD","est_netw_USD","hhold_field","hhold_oldest","hhold_pax","hhold_youngest","homeState","hhold_car","stream_subs","primary"
367,105527,502119,"Education",50,6,15,"Maine","SUV",4,"entertain"
368,70096,415962,"Govt",39,3,11,"Maine","Sedan",7,"entertain"
369,50097,403804,"Services",49,4,18,"Maine","Sedan",3,"consume"
370,159494,559036,"Finance",49,2,9,"Vermont","SUV",3,"entertain"
371,95833,507339,"Services",52,5,17,"New Hampshire","SUV",2,"entertain"
372,118776,458691,"Manufacturing",54,1,54,"Maine","SUV",5,"entertain"
373,123069,549653,"Services",47,4,9,"Rhode Island","Sedan",5,"consume"
374,108059,363637,"Finance",47,4,14,"US_Other","SUV",5,"entertain"
375,138322,516655,"Services",42,6,16,"Vermont","Sedan",5,"consume"
376,115027,498728,"Other",41,3,12,"Vermont","Sedan",6,"consume"
377,96593,562337,"Govt",48,5,19,"Maine","SUV",6,"entertain"
378,52300,484894,"Govt",47,2,19,"Maine","",4,"consume"
379,122618,578555,"Govt",44,4,14,"Rhode Island","SUV",3,"consume"
380,65324,415988,"Govt",48,2,16,"Vermont","Sedan",3,"consume"
381,108556,448060,"Tech",46,6,14,"Vermont","SUV",1,"entertain"
382,102293,467864,"Services",36,3,16,"New York","",4,"consume"
383,77623,500947,"Services",42,6,14,"Maine","SUV",6,"consume"
384,121572,473201,"Tech",53,2,13,"Maine","Pickup",4,"consume"
385,116355,559683,"Services",50,1,50,"Maine","SUV",3,"consume"
386,113437,510454,"Tech",40,5,10,"New York","",5,"entertain"
387,81705,510175,"Services",47,2,13,"New Hampshire","",1,"entertain"
388,120961,454987,"Finance",49,4,20,"US_Other","Sedan",5,"entertain"
389,128233,562235,"Tech",37,3,11,"Massachusetts","Sedan",8,"entertain"
390,59096,356405,"Education",34,5,14,"Ontario","SUV",3,"consume"
391,69616,382678,"Education",41,6,14,"New Hampshire","LuxurySedan",3,"entertain"
392,102749,473933,"Services",47,5,18,"Maine","Compact/Hybrid",3,"entertain"
393,92378,420498,"Govt",37,5,13,"Quebec","Sedan",2,"entertain"
394,137568,536791,"Tech",50,1,50,"Quebec","SUV",6,"entertain"
395,83778,475058,"Tech",45,5,9,"Maine","LuxurySedan",5,"consume"
396,61903,390773,"Govt",40,6,13,"Maine","LuxurySedan",4,"entertain"
397,115202,526144,"Tech",40,6,10,"Maine","Sedan",6,"entertain"
398,70090,446736,"Finance",41,5,11,"Maine","Sedan",3,"consume"
399,107963,428752,"Tech",43,3,20,"Rhode Island","LuxurySedan",6,"consume"
400,98698,576551,"Services",45,1,45,"Ontario","SUV",8,"entertain"
401,96680,439946,"Finance",45,1,45,"Ontario","SUV",1,"entertain"
402,50575,452667,"Education",50,2,19,"Vermont","Sedan",4,"consume"
403,103033,511183,"Finance",39,6,12,"Maine","SUV",1,"entertain"
404,72788,477387,"Education",49,5,13,"Maine","SUV",2,"entertain"
405,75023,462415,"Services",44,7,11,"US_Other","Sedan",3,"entertain"
406,84966,421435,"Tech",40,4,12,"US_Other","LuxurySedan",6,"consume"
407,126852,411750,"Finance",50,1,50,"US_Other","Compact/Hybrid",3,"entertain"
408,144058,580771,"Finance",42,4,15,"Vermont","LuxurySedan",2,"consume"
409,89351,332111,"Finance",39,3,12,"Maine","SUV",6,"consume"
410,93279,501935,"Govt",44,4,19,"Maine","LuxurySedan",5,"consume"
411,52493,429847,"Govt",57,8,12,"Maine","Pickup",4,"entertain"
412,82665,392443,"Finance",39,3,13,"Maine","Sedan",3,"entertain"
413,44902,417905,"Govt",35,4,16,"Ontario","Pickup",6,"consume"
414,90563,396950,"Education",43,7,16,"New Hampshire","LuxurySedan",1,"consume"
415,92996,382272,"Finance",43,7,14,"Ontario","Pickup",4,"entertain"
416,108539,489819,"Govt",48,3,14,"Vermont","LuxurySedan",2,"consume"
417,79921,442649,"Govt",39,7,13,"Maine","SUV",5,"consume"
418,138566,461058,"Finance",41,8,12,"Maine","LuxurySedan",4,"entertain"
419,93263,481870,"Govt",44,7,15,"Maine","",1,"entertain"
420,89246,524032,"Govt",40,6,10,"Maine","Pickup",3,"entertain"
421,92633,452412,"Finance",46,6,19,"Maine","Sedan",3,"consume"
422,82763,444631,"Services",37,3,12,"Rhode Island","LuxurySedan",5,"consume"
423,117615,487156,"Govt",43,3,13,"Maine","Sedan",6,"consume"
424,114630,437989,"Finance",43,5,15,"Massachusetts","SUV",2,"entertain"
425,97908,521829,"Govt",40,3,16,"Maine","Sedan",6,"consume"
426,63762,382754,"Govt",46,3,13,"Maine","SUV",8,"consume"
427,55596,423554,"Services",46,2,14,"Vermont","SUV",4,"entertain"
428,34644,265457,"Govt",42,3,13,"New Hampshire","Pickup",3,"consume"
429,66070,495671,"Services",47,5,15,"Maine","SUV",4,"entertain"
430,123457,567735,"Education",38,5,9,"New York","LuxurySedan",2,"entertain"
431,52058,368056,"Govt",50,3,10,"Maine","SUV",2,"entertain"
432,104789,426595,"Tech",43,3,10,"Maine","SUV",4,"consume"
433,104480,477162,"Tech",48,6,11,"Vermont","Sedan",4,"consume"
434,88838,489584,"Finance",45,5,10,"Quebec","SUV",4,"entertain"
435,114598,386767,"Tech",33,6,8,"Quebec","Sedan",4,"entertain"
436,59135,387366,"Govt",50,6,7,"Rhode Island","Compact/Hybrid",5,"entertain"
437,70348,441048,"Govt",41,3,18,"New Hampshire","LuxurySedan",7,"consume"
438,80224,434577,"Services",42,8,12,"Can_Other","SUV",5,"consume"
439,75485,500224,"Education",44,4,14,"Maine","",6,"consume"
440,98116,450577,"Finance",42,3,7,"Rhode Island","Sedan",5,"entertain"
441,63300,431329,"Tech",50,6,9,"Maine","SUV",3,"entertain"
442,61549,394430,"Finance",37,4,17,"Maine","Sedan",4,"consume"
443,49439,389080,"Education",50,3,12,"Maine","Sedan",2,"consume"
444,77512,410127,"Services",46,4,18,"Rhode Island","LuxurySedan",3,"consume"
445,122347,438580,"Tech",48,1,48,"Ontario","LuxurySedan",3,"consume"
446,125162,428924,"Tech",47,4,7,"Maine","SUV",3,"entertain"
447,78372,418658,"Services",45,6,20,"Massachusetts","LuxurySedan",3,"consume"
448,98859,536583,"Tech",45,5,9,"Maine","Sedan",1,"consume"
449,119053,513368,"Tech",44,5,8,"Maine","Compact/Hybrid",0,"consume"
450,112392,468503,"Finance",42,5,11,"Ontario","Pickup",5,"consume"
451,85637,526392,"Tech",41,5,7,"Vermont","SUV",5,"entertain"
452,112963,485450,"Tech",48,5,9,"New Hampshire","LuxurySedan",8,"consume"
453,113851,585495,"Govt",36,6,9,"Vermont","SUV",2,"entertain"
454,110435,587624,"Govt",44,4,15,"Quebec","SUV",4,"consume"
455,62990,319868,"Services",41,6,14,"Vermont","Pickup",3,"consume"
456,90161,497936,"Education",51,4,13,"Maine","SUV",5,"consume"
457,87043,419140,"Manufacturing",37,6,17,"Maine","SUV",7,"consume"
458,143546,501624,"Finance",35,6,11,"Maine","Pickup",5,"entertain"
459,49967,430535,"Manufacturing",48,3,17,"New Hampshire","SUV",5,"entertain"
460,163657,719958,"Finance",38,2,16,"Maine","SUV",6,"entertain"
461,107406,512915,"Education",43,2,14,"New Hampshire","SUV",4,"entertain"
462,59945,430202,"Govt",51,5,16,"Maine","LuxurySedan",1,"entertain"
463,119460,460707,"Tech",47,6,7,"New Hampshire","",7,"entertain"
464,114411,382196,"Finance",43,6,15,"Maine","SUV",5,"consume"
465,122630,480135,"Govt",50,5,17,"Maine","Pickup",1,"consume"
466,86067,394397,"Services",47,7,12,"Quebec","Sedan",5,"entertain"
467,82714,403101,"Tech",41,7,11,"Maine","Sedan",3,"consume"
468,80103,570150,"Govt",47,3,13,"New Hampshire","LuxurySedan",2,"entertain"
469,101380,549522,"Tech",45,5,12,"Maine","SUV",4,"entertain"
470,102674,370728,"Tech",49,7,12,"New Hampshire","SUV",1,"consume"
471,76143,445374,"Finance",47,6,14,"Maine","Sedan",4,"consume"
472,62689,385068,"Services",43,4,15,"New York","LuxurySedan",2,"consume"
473,125589,398134,"Finance",54,6,19,"Maine","SUV",0,"consume"
474,157583,542412,"Tech",43,5,10,"Quebec","SUV",4,"consume"
475,87871,480930,"Services",47,4,15,"New Hampshire","SUV",4,"consume"
476,85633,525859,"Govt",53,5,14,"Maine","SUV",1,"entertain"
477,136972,587766,"Finance",36,4,12,"Maine","SUV",5,"entertain"
478,134178,425767,"Finance",48,6,8,"Ontario","Compact/Hybrid",5,"entertain"
479,105247,462471,"Tech",42,8,10,"Vermont","Sedan",1,"entertain"
480,131584,577716,"Services",40,8,11,"Maine","SUV",5,"entertain"
481,101354,490760,"Finance",47,4,9,"Maine","Sedan",4,"consume"
482,153344,541827,"Tech",44,5,12,"Maine","SUV",4,"entertain"
483,83055,547759,"Govt",51,5,14,"Maine","LuxurySedan",2,"consume"
484,122331,564776,"Govt",51,7,8,"Maine","LuxurySedan",6,"consume"
485,131072,564379,"Finance",47,2,19,"Massachusetts","SUV",6,"consume"
486,53610,451956,"Govt",44,4,14,"Quebec","SUV",4,"entertain"
487,99023,511821,"Education",45,5,15,"New Hampshire","LuxurySedan",7,"consume"
488,139493,569248,"Finance",49,5,12,"Maine","Sedan",2,"entertain"
489,123970,450781,"Tech",35,5,12,"New Hampshire","Sedan",3,"entertain"
490,83383,373033,"Finance",48,5,13,"Maine","SUV",4,"entertain"
491,147506,599173,"Finance",49,5,11,"Massachusetts","SUV",4,"entertain"
492,89514,502070,"Govt",47,5,17,"Maine","SUV",1,"consume"
493,110334,514198,"Finance",49,5,9,"Vermont","SUV",2,"entertain"
494,188730,605085,"Finance",48,4,14,"Maine","LuxurySedan",1,"consume"
495,118418,524015,"Finance",46,5,15,"New York","SUV",5,"entertain"
496,114431,464113,"Govt",50,1,50,"New Hampshire","Sedan",3,"consume"
497,90874,492970,"Finance",37,4,8,"New Hampshire","Sedan",5,"entertain"
498,82664,490349,"Manufacturing",45,5,16,"Maine","SUV",1,"entertain"
499,133725,486632,"Finance",41,6,8,"New Hampshire","LuxurySedan",3,"consume"
500,81398,517543,"Services",47,5,12,"Maine","LuxurySedan",4,"consume"
501,80949,465048,"Govt",43,3,11,"US_Other","LuxurySedan",6,"consume"
502,137421,415969,"Finance",51,7,16,"Maine","SUV",4,"consume"
503,70168,502997,"Education",50,4,14,"Maine","SUV",5,"consume"
504,108180,442249,"Tech",52,5,17,"Maine","Pickup",4,"entertain"
505,126821,484627,"Tech",44,5,16,"Maine","Pickup",7,"entertain"
506,112230,426637,"Tech",41,3,11,"Maine","Sedan",4,"entertain"
507,143112,581143,"Finance",49,6,14,"Connecticut","Compact/Hybrid",5,"consume"
508,98430,542595,"Services",50,7,13,"New York","LuxurySedan",5,"entertain"
509,104591,470146,"Tech",47,6,7,"Vermont","SUV",3,"entertain"
510,71504,455670,"Govt",52,3,14,"Maine","",5,"consume"
511,113593,416092,"Tech",41,5,15,"Rhode Island","Sedan",5,"consume"
512,106795,540798,"Tech",50,6,7,"Maine","LuxurySedan",3,"entertain"
513,88585,434986,"Govt",48,5,14,"Maine","Pickup",2,"consume"
514,96761,463561,"Tech",42,5,8,"Maine","LuxurySedan",4,"entertain"
515,148342,529293,"Finance",44,2,13,"Maine","Compact/Hybrid",2,"consume"
516,125297,535815,"Finance",42,4,12,"Maine","LuxurySedan",2,"entertain"
517,88057,511693,"Govt",37,4,12,"New Hampshire","SUV",5,"entertain"
518,62841,412879,"Govt",40,6,16,"Maine","SUV",4,"consume"
519,97463,563918,"Services",51,4,17,"New York","Compact/Hybrid",7,"entertain"
520,115171,530941,"Services",45,4,15,"Ontario","LuxurySedan",1,"entertain"
521,91825,513822,"Education",44,4,22,"Maine","SUV",4,"entertain"
522,106097,378548,"Finance",52,5,13,"New Hampshire","",4,"entertain"
523,59429,348548,"Services",42,5,16,"Maine","SUV",5,"entertain"
524,88163,419342,"Services",47,5,12,"Maine","SUV",4,"entertain"
525,78397,511197,"Education",42,3,12,"Maine","Sedan",2,"entertain"
526,69016,451544,"Govt",48,3,15,"US_Other","SUV",6,"consume"
527,147061,685114,"Education",48,5,14,"Quebec","Sedan",3,"entertain"
528,66410,420530,"Govt",40,2,9,"Maine","SUV",5,"entertain"
529,61991,363696,"Services",54,3,16,"New Hampshire","SUV",3,"consume"
530,91835,386465,"Tech",42,4,10,"New York","LuxurySedan",7,"entertain"
531,33560,412982,"Govt",49,2,15,"New Hampshire","LuxurySedan",3,"entertain"
532,76524,528388,"Education",44,3,16,"Vermont","Sedan",4,"consume"
533,74171,523713,"Education",46,3,17,"Maine","SUV",0,"consume"
534,111121,594036,"Govt",47,5,12,"Connecticut","LuxurySedan",7,"consume"
535,120978,416636,"Finance",37,2,15,"Massachusetts","SUV",2,"consume"
536,98748,563324,"Govt",51,5,14,"Maine","Sedan",4,"entertain"
537,90240,419850,"Govt",51,5,17,"US_Other","Sedan",5,"entertain"
538,84735,507303,"Tech",42,8,12,"Massachusetts","LuxurySedan",4,"consume"
539,74215,441099,"Education",44,5,18,"Maine","SUV",3,"consume"
540,88297,443610,"Govt",40,7,11,"New Hampshire","LuxurySedan",4,"entertain"
541,117716,366615,"Finance",38,2,12,"Maine","",2,"entertain"
542,77113,435419,"Govt",46,2,14,"Connecticut","SUV",6,"consume"
543,145734,498041,"Tech",37,5,6,"Maine","Pickup",2,"entertain"
544,104901,468721,"Services",42,5,11,"Maine","LuxurySedan",4,"entertain"
545,166452,508269,"Tech",48,4,6,"Connecticut","SUV",2,"entertain"
546,78699,459225,"Govt",51,3,15,"Maine","LuxurySedan",2,"consume"
547,123549,631788,"Govt",48,5,7,"New Hampshire","Compact/Hybrid",4,"consume"
548,95999,461803,"Manufacturing",41,5,11,"Vermont","LuxurySedan",5,"consume"
549,105629,444035,"Finance",47,2,12,"Maine","Pickup",4,"entertain"
550,96266,543035,"Services",46,3,12,"Quebec","LuxurySedan",4,"consume"
551,66015,423844,"Services",45,4,13,"US_Other","LuxurySedan",5,"entertain"
552,137840,447316,"Finance",42,6,9,"Maine","SUV",4,"entertain"
553,65825,389701,"Govt",43,4,17,"Massachusetts","LuxurySedan",4,"consume"
554,86676,518227,"Services",39,2,15,"Maine","SUV",4,"consume"
555,44029,430312,"Govt",48,5,12,"Maine","LuxurySedan",4,"consume"
556,70512,415632,"Govt",54,4,12,"Maine","LuxurySedan",6,"entertain"
557,38336,425967,"Govt",41,5,12,"Connecticut","LuxurySedan",4,"entertain"
558,113048,492239,"Education",39,5,15,"US_Other","SUV",7,"consume"
559,73938,426347,"Govt",43,5,11,"New Hampshire","LuxurySedan",4,"consume"
560,40996,317074,"Education",45,6,18,"New York","SUV",7,"consume"
561,61778,395817,"Education",35,3,15,"Maine","Compact/Hybrid",3,"entertain"
562,46544,399204,"Govt",45,5,11,"New Hampshire","SUV",5,"entertain"
563,96605,324477,"Finance",41,8,12,"Maine","LuxurySedan",2,"consume"
564,99623,443384,"Finance",46,3,14,"Massachusetts","SUV",4,"entertain"
565,103534,432551,"Finance",42,3,10,"Maine","Compact/Hybrid",4,"entertain"
566,135753,490803,"Finance",50,7,6,"Maine","Compact/Hybrid",2,"entertain"
567,104148,570415,"Education",43,4,17,"Rhode Island","Compact/Hybrid",3,"consume"
568,50470,344276,"Govt",50,4,19,"New Hampshire","SUV",4,"entertain"
569,118656,451423,"Education",54,7,15,"Massachusetts","SUV",5,"consume"
570,64269,452140,"Education",42,7,9,"Maine","SUV",5,"entertain"
571,129300,468318,"Tech",49,3,13,"US_Other","Compact/Hybrid",1,"entertain"
572,69799,368870,"Govt",44,3,18,"New Hampshire","SUV",2,"entertain"
573,105171,389662,"Finance",45,3,14,"Maine","Sedan",3,"consume"
574,58703,513497,"Govt",40,5,8,"New Hampshire","SUV",2,"entertain"
575,115218,491576,"Tech",41,4,9,"Maine","LuxurySedan",3,"entertain"
576,71582,413463,"Tech",38,3,8,"Ontario","LuxurySedan",7,"consume"
577,97273,449107,"Finance",38,5,16,"New Hampshire","LuxurySedan",4,"entertain"
578,108014,456193,"Finance",43,4,7,"New York","SUV",5,"entertain"
579,69463,429019,"Tech",46,4,12,"Quebec","Sedan",3,"entertain"
580,25087,388421,"Govt",43,2,14,"Maine","Pickup",3,"entertain"
581,57854,396352,"Services",45,5,17,"Maine","Sedan",5,"consume"
582,107812,517996,"Finance",45,4,15,"Vermont","Compact/Hybrid",4,"consume"
583,97997,388468,"Finance",36,5,16,"Vermont","SUV",3,"consume"
584,107487,520211,"Tech",45,6,13,"Maine","Sedan",7,"consume"
585,87229,356609,"Tech",36,3,12,"Vermont","Sedan",2,"entertain"
586,104561,597778,"Govt",48,2,3,"Maine","SUV",0,"consume"
587,113542,389495,"Tech",49,3,6,"New Hampshire","Compact/Hybrid",4,"consume"
588,97580,580638,"Services",44,1,44,"Maine","SUV",4,"entertain"
589,83325,437995,"Govt",57,4,13,"Vermont","",5,"entertain"
590,96915,493672,"Finance",44,6,17,"Ontario","Sedan",2,"entertain"
591,121325,467221,"Tech",46,6,16,"Quebec","SUV",4,"entertain"
592,64905,412892,"Education",42,5,17,"New York","",7,"consume"
593,114363,585982,"Education",57,1,57,"Vermont","Pickup",5,"consume"
594,107148,464850,"Finance",48,5,18,"Maine","LuxurySedan",5,"consume"
595,119192,521358,"Tech",44,5,10,"Vermont","Pickup",3,"entertain"
596,138053,475858,"Finance",41,2,11,"Maine","Sedan",5,"consume"
597,72106,404695,"Tech",45,6,7,"New Hampshire","LuxurySedan",6,"entertain"
598,110988,392377,"Finance",49,2,14,"Maine","LuxurySedan",5,"entertain"
599,74707,405726,"Education",46,4,12,"Maine","",3,"consume"
600,159705,579562,"Tech",45,1,45,"Vermont","Sedan",4,"entertain"
601,94012,464442,"Finance",52,4,14,"US_Other","",4,"consume"
602,91634,485247,"Tech",40,4,6,"New York","LuxurySedan",6,"consume"
603,141784,494526,"Tech",52,4,16,"Maine","SUV",1,"consume"
604,90999,418045,"Tech",46,6,15,"Connecticut","Sedan",3,"entertain"
605,82198,415188,"Education",36,5,14,"Maine","Compact/Hybrid",1,"consume"
606,48919,456163,"Education",47,4,12,"Maine","Sedan",3,"consume"
607,92341,537550,"Services",54,3,19,"Connecticut","Sedan",0,"entertain"
608,79057,487110,"Services",41,4,13,"Maine","LuxurySedan",4,"consume"
609,98426,511984,"Services",45,3,12,"Maine","LuxurySedan",3,"entertain"
610,130117,585015,"Services",48,5,11,"Maine","LuxurySedan",5,"consume"
611,153453,574550,"Manufacturing",40,2,18,"Maine","LuxurySedan",5,"entertain"
612,110600,523274,"Tech",43,5,7,"Maine","Sedan",2,"consume"
613,87694,340700,"Finance",42,3,10,"Maine","LuxurySedan",1,"consume"
614,77569,554343,"Govt",48,3,12,"New Hampshire","Sedan",6,"consume"
615,94976,445475,"Govt",57,4,14,"Maine","Sedan",2,"consume"
616,87410,569343,"Govt",48,4,10,"New York","Sedan",3,"consume"
617,122465,496056,"Tech",41,6,9,"Maine","Sedan",3,"entertain"
618,83185,349930,"Govt",39,8,16,"Rhode Island","SUV",2,"consume"
619,87641,622315,"Govt",48,7,13,"Maine","Pickup",4,"entertain"
620,50233,386853,"Education",42,7,12,"Maine","Sedan",4,"entertain"
621,94085,527780,"Services",50,3,12,"Rhode Island","SUV",5,"entertain"
622,66219,499562,"Govt",53,3,14,"US_Other","LuxurySedan",3,"consume"
623,97275,436291,"Govt",56,4,14,"US_Other","Sedan",1,"consume"
624,110612,577915,"Services",51,4,13,"Maine","Compact/Hybrid",2,"entertain"
625,123438,462143,"Finance",38,2,13,"Maine","LuxurySedan",4,"entertain"
626,80214,366055,"Tech",44,4,12,"Ontario","LuxurySedan",4,"entertain"
627,89118,429530,"Tech",49,7,11,"Maine","SUV",5,"entertain"
628,77239,293941,"Other",43,6,13,"Rhode Island","SUV",4,"entertain"
629,115842,473679,"Other",40,7,10,"Maine","LuxurySedan",4,"entertain"
630,65757,429478,"Education",43,3,13,"Rhode Island","Sedan",6,"consume"
631,102875,459235,"Tech",48,7,10,"Maine","LuxurySedan",3,"consume"
632,59932,442297,"Govt",41,5,3,"Maine","",2,"consume"
633,112010,458640,"Services",42,6,13,"Quebec","Sedan",5,"entertain"
634,91868,422559,"Finance",38,4,5,"US_Other","SUV",5,"consume"
635,127718,396210,"Finance",42,4,23,"Rhode Island","Pickup",2,"entertain"
636,89267,561222,"Services",42,3,16,"Maine","SUV",6,"consume"
637,105376,456447,"Finance",37,6,12,"Vermont","Sedan",4,"entertain"
638,127738,632319,"Govt",49,4,15,"Rhode Island","SUV",6,"entertain"
639,144696,640718,"Tech",53,4,15,"US_Other","Pickup",6,"entertain"
640,123216,556849,"Services",46,4,14,"Quebec","Sedan",1,"consume"
641,77668,547645,"Services",45,6,14,"New Hampshire","LuxurySedan",2,"entertain"
642,132457,390918,"Tech",41,3,8,"Maine","LuxurySedan",5,"entertain"
643,57487,447393,"Services",49,4,17,"Ontario","LuxurySedan",6,"entertain"
644,77231,388121,"Education",40,5,16,"Quebec","SUV",6,"entertain"
645,109609,582179,"Other",46,5,7,"New York","Sedan",6,"consume"
646,79499,486708,"Govt",52,7,16,"Maine","SUV",3,"consume"
647,88645,298209,"Finance",41,1,41,"Ontario","Compact/Hybrid",4,"entertain"
648,57884,497096,"Govt",55,2,12,"US_Other","Sedan",6,"entertain"
649,82546,460556,"Finance",40,4,11,"Massachusetts","SUV",7,"entertain"
650,59342,326318,"Finance",39,5,20,"New Hampshire","LuxurySedan",2,"consume"
651,86100,500558,"Govt",45,4,10,"Connecticut","LuxurySedan",2,"entertain"
652,41569,385177,"Education",42,6,14,"Vermont","Compact/Hybrid",5,"consume"
653,96726,536973,"Govt",44,4,13,"Maine","LuxurySedan",3,"entertain"
654,69856,297426,"Manufacturing",41,9,10,"US_Other","LuxurySedan",3,"entertain"
655,102388,566549,"Finance",41,7,15,"Massachusetts","Pickup",5,"entertain"
656,101887,469549,"Tech",51,5,12,"Maine","LuxurySedan",1,"consume"
657,123774,510464,"Tech",52,7,14,"Maine","SUV",3,"entertain"
658,94798,504252,"Tech",44,4,9,"Maine","Sedan",5,"consume"
659,162981,596495,"Finance",40,7,9,"New Hampshire","Pickup",5,"entertain"
